ElapsedSeconds,PowerMW,ThroughputTotalMbps,Phase
3769.763,1850.0,0.0,post
3774.763,1850.0,0.0,post
3779.762,1850.0,0.0,post
3784.762,1850.0,0.0,post
3789.762,1850.0,0.0,post
3794.762,1850.0,0.0,post
3799.762,1850.0,0.0,post
3804.762,1850.0,0.0,post
3809.761,1850.0,0.0,post
3814.761,1850.0,0.0,post
3819.761,1850.0,0.0,post
3824.761,1850.0,0.0,post
3829.761,1850.0,0.0,post
3834.76,1930.0,0.0,post
3839.76,1930.0,0.0,post
3844.76,1930.0,0.0,post
3849.76,1850.0,0.0,post
3854.76,1850.0,0.0,post
3859.76,1850.0,0.0,post
3864.759,1850.0,0.0,post
3869.759,1850.0,0.0,post
3874.759,1850.0,0.0,post
3879.759,1850.0,0.0,post
3884.759,1850.0,0.0,post
3889.759,1850.0,0.0,post
3894.758,1850.0,0.0,post
3899.758,1850.0,0.0,post
3904.758,1850.0,0.0,post
3909.758,1850.0,0.0,post
3914.758,1850.0,0.0,post
3919.757,1850.0,0.0,post
3924.757,1930.0,0.0,post
3929.757,1930.0,0.0,post
3934.757,1930.0,0.0,post
3939.757,1850.0,0.0,post
3944.757,1850.0,0.0,post
3949.756,1850.0,0.0,post
3954.756,1850.0,0.0,post
3959.756,1850.0,0.0,post
3964.756,1850.0,0.0,post
3969.756,1850.0,0.0,post
3974.756,1850.0,0.0,post
3979.756,1850.0,0.0,post
3984.755,1850.0,0.0,post
3989.755,1850.0,0.0,post
3994.755,1850.0,0.0,post
3999.755,1850.0,0.0,post
4004.755,1850.0,0.0,post
4009.755,1850.0,0.0,post
4014.755,1850.0,0.0,post
4019.755,1850.0,0.0,post
4024.754,1850.0,0.0,post
4029.754,1850.0,0.0,post
4034.754,1850.0,0.0,post
4039.754,1850.0,0.0,post
4044.754,1850.0,0.0,post
4049.754,1850.0,0.0,post
4054.754,1850.0,0.0,post
4059.754,1850.0,0.0,post
4064.753,1850.0,0.0,post
4069.753,1850.0,0.0,post
4074.753,1850.0,0.0,post
4079.753,1850.0,0.0,post
4084.753,1850.0,0.0,post
4089.753,1850.0,0.0,post
4094.753,1850.0,0.0,post
4099.752,1850.0,0.0,post
4104.752,1850.0,0.0,post
4109.752,1850.0,0.0,post
4114.752,1850.0,0.0,post
4119.752,1850.0,0.0,post
4124.752,1850.0,0.0,post
4129.752,1850.0,0.0,post
4134.752,1850.0,0.0,post
4139.751,1850.0,0.0,post
4144.751,1850.0,0.0,post
4149.751,1850.0,0.0,post
4154.751,1850.0,0.0,post
4159.751,1850.0,0.0,post
4164.751,1850.0,0.0,post
4169.751,1850.0,0.0,post
4174.751,1850.0,0.0,post
4179.75,1850.0,0.0,post
4184.75,1850.0,0.0,post
4189.75,1850.0,0.0,post
4194.75,1850.0,0.0,post
